,date,Province,District,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,pricetype,currency,price,usdprice
15375,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1580.0,5.39
15376,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1030.0,3.51
15377,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,850.0,2.9
15378,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1145.0,3.9
15379,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,803.5,2.74
15380,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,pulses and nuts,Beans (mung),393,KG,Retail,LKR,667.5,2.28
15381,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,pulses and nuts,Lentils,108,KG,Retail,LKR,296.0,1.01
15382,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Carrots,166,KG,Retail,LKR,181.0,0.62
15383,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Eggplants,434,KG,Retail,LKR,243.5,0.83
15384,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,266.0,0.91
15385,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,342.0,1.17
15386,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Papaya,408,KG,Retail,LKR,130.5,0.44
15387,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Pineapples,524,KG,Retail,LKR,594.5,2.03
15388,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,101.25,0.35
15389,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,152.0,0.52
15390,2024-10-15,Northern,Jaffna,Jaffna,362,9.66,80.01,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,318.5,1.09
15391,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,241.0,0.82
15392,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,237.06,0.81
15393,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (white),133,KG,Retail,LKR,244.25,0.83
15394,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,44.7,0.15
15395,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2370.0,8.08
15396,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1053.5,3.59
15397,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,846.5,2.89
15398,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1505.5,5.13
15399,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,927.5,3.16
15400,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1162.5,3.96
15401,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,pulses and nuts,Beans (mung),393,KG,Retail,LKR,691.0,2.36
15402,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,819.0,2.79
15403,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,pulses and nuts,Lentils,108,KG,Retail,LKR,304.75,1.04
15404,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Bananas,254,KG,Retail,LKR,217.0,0.74
15405,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Coconut,684,Unit,Retail,LKR,76.0,0.26
15406,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Eggplants,434,KG,Retail,LKR,273.5,0.93
15407,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Onions (red),110,KG,Retail,LKR,304.0,1.04
15408,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,400.0,1.36
15409,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,277.75,0.95
15410,2024-10-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,388.5,1.32
15411,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (white),133,KG,Retail,LKR,241.45,0.82
15412,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,42.85,0.15
15413,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2080.0,7.09
15414,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1270.0,4.33
15415,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1260.0,4.3
15416,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1215.12,4.14
15417,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,853.0,2.91
15418,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,pulses and nuts,Beans (mung),393,KG,Retail,LKR,781.0,2.66
15419,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,890.0,3.03
15420,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Bananas,254,KG,Retail,LKR,208.0,0.71
15421,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Cabbage,181,KG,Retail,LKR,287.5,0.98
15422,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Carrots,166,KG,Retail,LKR,268.5,0.92
15423,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Coconut,684,Unit,Retail,LKR,100.0,0.34
15424,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Eggplants,434,KG,Retail,LKR,284.0,0.97
15425,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,286.0,0.98
15426,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,402.0,1.37
15427,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Papaya,408,KG,Retail,LKR,131.0,0.45
15428,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Pineapples,524,KG,Retail,LKR,485.0,1.65
15429,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,180.0,0.61
15430,2024-10-15,Northern,Mannar,Mannar,364,8.98,79.9,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,264.0,0.9
15431,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,237.53,0.81
15432,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,cereals and tubers,Rice (white),133,KG,Retail,LKR,241.95,0.83
15433,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,43.6,0.15
15434,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2255.0,7.69
15435,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1200.0,4.09
15436,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,2020.0,6.89
15437,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,697.92,2.38
15438,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,982.5,3.35
15439,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1300.0,4.43
15440,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,pulses and nuts,Beans,50,KG,Retail,LKR,600.0,2.05
15441,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,804.5,2.74
15442,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,pulses and nuts,Lentils,108,KG,Retail,LKR,293.0,1.0
15443,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Cabbage,181,KG,Retail,LKR,313.5,1.07
15444,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Carrots,166,KG,Retail,LKR,226.5,0.77
15445,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Eggplants,434,KG,Retail,LKR,268.0,0.91
15446,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,250.5,0.85
15447,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,416.0,1.42
15448,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Papaya,408,KG,Retail,LKR,184.0,0.63
15449,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,147.0,0.5
15450,2024-10-15,Northern,Mullattivu,Mullativu,7843,9.32,80.7,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,361.5,1.23
15451,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,233.69,0.8
15452,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (white),133,KG,Retail,LKR,238.68,0.81
15453,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,43.25,0.15
15454,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1720.0,5.87
15455,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2347.5,8.0
15456,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,856.5,2.92
15457,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,pulses and nuts,Beans,50,KG,Retail,LKR,570.5,1.95
15458,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,pulses and nuts,Beans (mung),393,KG,Retail,LKR,673.75,2.3
15459,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,pulses and nuts,"Cowpeas (whole, average)",1037,KG,Retail,LKR,840.0,2.86
15460,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Cabbage,181,KG,Retail,LKR,324.25,1.11
15461,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Carrots,166,KG,Retail,LKR,226.25,0.77
15462,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Onions (red),110,KG,Retail,LKR,314.0,1.07
15463,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,393.0,1.34
15464,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Pineapples,524,KG,Retail,LKR,488.5,1.67
15465,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,167.75,0.57
15466,2024-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,413.0,1.41
15467,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,235.5,0.8
15468,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (white),133,KG,Retail,LKR,238.25,0.81
15469,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,43.45,0.15
15470,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,1788.12,6.1
15471,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1120.83,3.82
15472,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,2108.33,7.19
15473,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2355.0,8.03
15474,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1560.0,5.32
15475,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,1065.0,3.63
15476,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2095.0,7.14
15477,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1086.0,3.7
15478,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,pulses and nuts,Beans,50,KG,Retail,LKR,446.0,1.52
15479,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,pulses and nuts,Beans (mung),393,KG,Retail,LKR,794.5,2.71
15480,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,pulses and nuts,Lentils,108,KG,Retail,LKR,308.75,1.05
15481,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Bananas,254,KG,Retail,LKR,187.0,0.64
15482,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Carrots,166,KG,Retail,LKR,266.0,0.91
15483,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Eggplants,434,KG,Retail,LKR,276.0,0.94
15484,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,389.33,1.33
15485,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Papaya,408,KG,Retail,LKR,152.5,0.52
15486,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,186.0,0.63
15487,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,286.0,0.98
15488,2024-10-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,381.0,1.3
15489,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,199.75,0.68
15490,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,221.31,0.75
15491,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs","Fish (dry, katta)",682,KG,Retail,LKR,2106.25,7.18
15492,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,740.0,2.52
15493,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1862.5,6.35
15494,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2431.25,8.29
15495,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1350.0,4.6
15496,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,762.5,2.6
15497,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,Retail,LKR,2050.0,6.99
15498,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,842.92,2.87
15499,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,pulses and nuts,Beans,50,KG,Retail,LKR,452.14,1.54
15500,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,pulses and nuts,Beans (mung),393,KG,Retail,LKR,726.25,2.48
15501,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,pulses and nuts,Lentils,108,KG,Retail,LKR,294.5,1.0
15502,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Cabbage,181,KG,Retail,LKR,193.5,0.66
15503,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Carrots,166,KG,Retail,LKR,169.5,0.58
15504,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Coconut,684,Unit,Retail,LKR,102.0,0.35
15505,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Eggplants,434,KG,Retail,LKR,254.0,0.87
15506,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,274.96,0.94
15507,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Papaya,408,KG,Retail,LKR,118.0,0.4
15508,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Pineapples,524,KG,Retail,LKR,375.0,1.28
15509,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Pumpkin,412,KG,Retail,LKR,180.0,0.61
15510,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,295.0,1.01
15511,2024-10-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,309.0,1.05
15512,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (medium grain),131,KG,Retail,LKR,233.96,0.8
15513,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (white),133,KG,Retail,LKR,257.52,0.88
15514,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,38.12,0.13
15515,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1176.25,4.01
15516,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,2012.5,6.86
15517,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2004.17,6.83
15518,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1048.0,3.57
15519,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,840.0,2.86
15520,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,885.0,3.02
15521,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,pulses and nuts,Beans,50,KG,Retail,LKR,418.0,1.43
15522,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Cabbage,181,KG,Retail,LKR,203.0,0.69
15523,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Coconut,684,Unit,Retail,LKR,96.0,0.33
15524,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Eggplants,434,KG,Retail,LKR,237.0,0.81
15525,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Onions (imported),323,KG,Retail,LKR,332.25,1.13
15526,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Onions (red),110,KG,Retail,LKR,348.75,1.19
15527,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,"Onions (red, imported)",686,KG,Retail,LKR,414.0,1.41
15528,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,"Onions (red, local)",685,KG,Retail,LKR,400.67,1.37
15529,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Pineapples,524,KG,Retail,LKR,447.5,1.53
15530,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Snake gourd,675,KG,Retail,LKR,320.25,1.09
15531,2024-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Tomatoes,114,KG,Retail,LKR,373.0,1.27
15532,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Potatoes (imported),688,KG,Retail,LKR,215.08,0.73
15533,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Potatoes (local),687,KG,Retail,LKR,359.17,1.22
15534,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Eggs,92,Unit,Retail,LKR,42.94,0.15
15535,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs","Fish (dry, sprats)",683,KG,Retail,LKR,1256.25,4.28
15536,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,Retail,LKR,625.0,2.13
15537,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (jack),679,KG,Retail,LKR,1758.33,6.0
15538,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (sail fish),677,KG,Retail,LKR,2466.67,8.41
15539,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (skipjack tuna),678,KG,Retail,LKR,1130.21,3.85
15540,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (trenched sardinella),681,KG,Retail,LKR,843.75,2.88
15541,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,Retail,LKR,1116.25,3.81
15542,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,miscellaneous food,"Chili (red, dry raw)",466,KG,Retail,LKR,831.25,2.83
15543,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,pulses and nuts,Lentils,108,KG,Retail,LKR,306.88,1.05
15544,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Cabbage,181,KG,Retail,LKR,265.0,0.9
15545,2024-10-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Carrots,166,KG,Retail,LKR,198.75,0.68
